label,text-cat,length-cat,containsMention-cat,isWeekend-cat
1,"@joelpiper 4hours boom boom  http://www.4hoursmusic.com",55,1,0
1,"@su2ieq13 but you're iming with meeeeee. ",41,1,0
1,"watching oprah show talk about twitter ",39,0,0
1,"@coley81 oh good it there! thanks ",35,1,0
1,"@darkangel808 oh you didn't see my convo earlier? i'm heading out to @oceans808 with @landmark808 &amp; @candyman808 for a video shoot! ",137,1,0
1,"i love a good book ",19,0,0
1,"@chickieleighc lol. your welcome.   fifth element is one of my favorite movies and well star trek.. is star trek! ;)",117,1,0
1,"@lauralkgw you're cool in my book because you actually follow people update regularly and participate in conversations w/ your followers ",138,1,0
1,"@mkrob oh ok. makes sense. cool ",32,1,0
1,"productive friday night  i found an old song that i lost all documentation on... so stoked",90,0,0
1,"productive friday night  i found an old song that i lost all documentation on... so stoked",90,0,0
1,"@selenagomez http://twitpic.com/3i55a sorry i didn't send it before...here's the pic i made for you. ",101,1,0
1,"heh time for some chocolate bunny leg ",38,0,0
1,"@paigeeiscool lucky paigee  i'm gonna gooo. dan is going to sleep and so am i  keep being yourselff. oh and btw thats a awesome duck ",134,1,0
1,"@jordanknight @bjoie @mels82 @megspptc your seekers are patiently awaiting your tweet please make us s.a.f.e. ",110,1,0
1,"follow me  twitter.com/adcoadc.. van is in the driveway ",56,0,0
1,"heading to dreamland ",21,0,0
1,"full of paint and sweat..... woot woot ",39,0,0
1,"my first twitter comment ",25,0,0
1,"@tammychappell hey tammy it's kendra from hsbs when you rest your cursor on a message there is a star and an arrow click on the arrow ",138,1,0
1,"@selenagomez  i love the moments you have with lil kids they can make you laugh just at the perfect time  &lt;3 big fan love..taylor",136,1,0
1,"@danubus i don't even know what that means!! ",45,1,0
1,"@missmomosa wow... u got to take care of the proper funeral arrangements for the fish... i hope ur ok! ",103,1,0
1,"michael wine bed.. loving my comfy friday ",44,0,0
1,"@lacyn good calls  interested to see the plethora of others...",62,1,0
1,"@morganholzer (earmuffs @sprizzle) you can't peanut butter a dick up your wife's ass? sorry had to say it! ",108,1,0
1,"@chrisbernard i hear you. i have been saying that for a while! ",63,1,0
1,"@stephenfry not that it's a competition but there's a to do about oprah's twitter following hitting the 200k+ mark. you're twice that! ",136,1,0
1,"i'z eatin. i'z awake  http://www.ustream.tv/channel/hamsterhammy",64,0,0
1,"@tr1guy thanks for the mention! ",32,1,0
1,"@oprah hi oprah welcome to twitter! you're going to love it! before up know it you'll be addicted like the rest of us twits! ",127,1,0
1,"came from a video shoot this evening. found a new great vendor for custompcplanet.com. tomorrow is another day ",111,0,0
1,"@limecello i would like to write something wholesome but come on...just look at the people i associate with. ",110,1,0
1,"stomp the yard is on! wooot colombus short is sooo freakin fine *squirt* ",73,0,0
1,"sting rays are one of my top five favorite sea creatures ",57,0,0
1,"is excited for monday ",22,0,0
1,"jacksonville knows how to party!! the show tonight was amazing!  elvis was in the house   http://twitpic.com/3i648",114,0,0
1,"thank you @drewbdope. ",22,1,0
1,"@likealatte 4hours boom boom  http://www.4hoursmusic.com",56,1,0
1,"@danecook you're hot. just letting you know in case all the slut sufi girls and crazed teens haven't told you yet. ",115,1,0
1,"family bonding... without my sister. i win! ",44,0,0
1,"going to see 17 again!  zac efron oh yes.  it's going to be great!  ",68,0,0
1,"the fun has been had. and it was fun. very very fun ",52,0,0
1,"@jasonmitchener yes it was/is ",30,1,0
1,"thanks for your prayers for mom she should be coming home tomorrow. now you can pray for me. ",94,0,0
1,"picking up more party goers from the airport soon ... hope they know where to go from there ",92,0,0
1,"with any luck wife will call while she's on regent street the boys will be crying in the background guilt apple store mb pro me... ",137,0,0
1,"@papermasks awesome vids - totally smiling again!!!!! wow. i'm manic or something. ",83,1,0
1,"@musosf http://twitpic.com/3i5xt - awesome! ",44,1,0
1,"almost at my party!! i'm excited ",33,0,0
1,"had a grand time at mah jongg today ",36,0,0
1,"@perversecurse  miss you too ",29,1,0
1,"@bigpayless i like the chick comon! ",37,1,0
1,"yea so i've gott a gf noww ",27,0,0
1,"@angryfaggot i used to be made fun of when i was younger...my name is very close to sir mccartney.  lol.  ",106,1,0
1,"if my neighbors heard me singing...i hope they know i'm just playing around ",76,0,0
1,"so happy. 17 again was wonderful. i'm so satisfied with my life at the moment ",78,0,0
1,"@bbrannan i'm and good and glad you are too!   don't you think we should get the new twitter oprah to share in twitter causes? ",128,1,0
1,"just got back from hannah montana round 2 ! so good the second time  work tomorrow 9-4",86,0,0
1,"@tiffmcmillan yeah better then love we made delicious ",54,1,0
1,"@chelseacw basically ",21,1,0
1,"aw yay :] good ish bad day amanda's tomorrow? ",46,0,0
1,"@danecook ..watching now as you were introduced...asking about adam ",68,1,0
1,"oprah and ashton kutcher are talking about twitter ",51,0,0
1,"with my sister from another mister kayla ",42,0,0
1,"@harrisonokins it is so fun!! oooo awesome! i need to visit soon and dance ",75,1,0
1,"i have been so productive the past 2 days. i'm going to turn on lost &amp; clean my room. ",90,0,0
1,"i had a fun night!  time for bed... tomorrow is going to be a test.  nightnight tweetertots ",92,0,0
1,"@mikespremulli fortune cookie says your friends appreciate your wordpress installation skills  (as well as other tech stuff)",124,1,0
1,"@kristinjonashq hey how are you? ",34,1,0
1,"@paigeiam snuggies? what's that? ",33,1,0
1,"nyproperty4sale @jaxlicurse lol u 2 make me laugh and thats a good thing ",73,1,0
1,"@johncmayer i'll be happy to get a cover up that says &quot; follow @johncmayor on twitter&quot; if you'll fund it lol and i win of course ",139,1,0
1,"feels so good to lay down ",26,0,0
1,"@gilesaaron @jayallbritton yay! lovin' it  thanks for verifying!",64,1,0
1,"@xoh_snap june 16th!  so far away. i'm excited! but i might go alone even though i bought two tix. sadness. ",109,1,0
1,"@mistakepro i saw that a couple days ago... it brought a tear to my eye haha!! ",79,1,0
1,"@jengrly hello there! hope you are having a wonderful evening! ",63,1,0
1,"barbacoa...table for twelve  blame it on the a-a-a-a...",55,0,0
1,"is up way too late but catching up on some perezito ",52,0,0
1,"bowlin' with kittymalicious melamosh lindsey haley stasha and danielle. ",77,0,0
1,"i had a really amazing night tonight even though john couldn't make it... 17 again is one of the best movies i have seen in a long time ",137,0,0
1,"@xelyna hope u are on the improve soon ",39,1,0
1,"that was an awesome cake-party!! of course awesomeness was enhanced because of @elliotronen @theredheadsaid and @bruzed being around  #fb",138,1,0
1,"@pinborg well as long as you've got the bunny ears! ",53,1,0
1,"@jaypiddy gotta work with whatcha got man. ",44,1,0
1,"i feeling a little better &amp; spent the evening with her best friend ",71,0,0
1,"@taradavda yes you do! it gets better after a while ",52,1,0
1,"the runaway sons never fail to brighten my days.  and jimbo is amazing as their new singer!",91,0,0
1,"#asot400 twitterers are dying down? good more room for us to spam  haha go simon!!!",83,0,0
1,"@lanebranden it's my dad's old recliner. you're welcome to give it a rock any time. hope you're well! ",102,1,0
1,"@sammib00 it stands for &quot;retweet&quot; its kinda like if u c something u like...and u want to let more people know about it ",129,1,0
1,"having lunch at periperi chicken now  yum yum pumpkin soup!",59,0,0
1,"hey guys.... come visit me on youtube http://www.youtube.com/user/siralmois and add me as a friend  ",100,0,0
1,"@erinmogul anything! ",21,1,0
1,"lol love is too keen! we avoid the sharp edge to preserve ourselves only to realize that we need that edge! we need to cut our teeth! ",135,0,0
1,"dubstep should cheer me up. ",28,0,0
1,"officially don't gots a date to prom ",37,0,0
1,"home alone watching ncis ",25,0,0
1,"home from drive in with shayy  prob going to bed soon so nite everyone ",71,0,0
1,"finally!!!!! comfortable in my bed ",35,0,0
1,"on marthastewart.com finding new ideas for my room when i move ",63,0,0
1,"out and about ",14,0,0
1,"just came from pappasitos playing auntie for the rest of the night. lucky me lol ",81,0,0
1,"ryan hit that home run just for me ",35,0,0
1,"@ddlovato http://twitpic.com/3ez15 - ahhh demi i love you you're goreousssss. (: please follow me. you would make my life ",122,1,0
1,"okay. bored. who's online? ",27,0,0
1,"luongo is really good but he has great backup w the defensemen! if i were the coach  i would take out the dmen! ",112,0,0
1,"is having a drink with my lover ",32,0,0
1,"@abralynne hi!  what a cute picture of you guys.  scott is laughing because mike is wearing.  it looks cold.  ",110,1,0
1,"caught &quot;17 again&quot;...how cute is zac efron?! was a cute movie ",71,0,0
1,"h0me 0n an effin friday night!! wat a life lol ... well at least am n0t h0me al0ne.. g0t mii lil hunnii wiit me  ....",117,0,0
1,"@f1r3f1ght3r oh if only you knew!!!!      http://twitter.com/jrnygirl/statuses/1548620954",90,1,0
1,"got ditched. haha. whatever. ale&amp;ale forever ",49,0,0
1,"@sarahprout great piece...thanks for sharing ",45,1,0
1,"ravenna park is beautiful at night! also the drunk homeless ppl here are very nice. ",85,0,0
1,"thinking i am going to enjoy the weekend very much so. ",55,0,0
1,"at winnetka with josh and teewow for 17 again! ",47,0,0
1,"goodnight  (before i get in trouble...)",39,0,0
1,"so happy to be a part of this  @osavirtuoso",43,1,0
1,"hopefully moving to america la nxt year ",41,0,0
1,"@samcousins thanks for taking and posting the pics - they are nice - you made us look good. ",92,1,0
1,"i am starrrvin....franks for a chicken parm hero &amp; a cheeseburger ",70,0,0
1,"@joeymcintyre yay im glad your not following aston!! but follow britney @britneyspears haha do it!! lol ",104,1,0
1,"@wowinsider or warriors too ",28,1,0
1,"found solution to my high cpu usage problem! stupidly simple but never would have figured it out on my own. no more reinstalling windows! ",138,0,0
1,"@salspizza thanks tony! i'm trying... ",39,1,0
1,"i'm looking forward to some halo very soon. ",44,0,0
1,"@lizjonashq do you happen to know if the jobros are going to australia? john taylor tweeted about syd airport. maybe it's just him idk ",135,1,0
1,"man the coyotes killed the canucks 6-1 when they came to az... they cant handle the heat!!! ",92,0,0
1,"is cooking....for basically the first time in my apt. ",54,0,0
1,"if anyone can find me hippie headbands and feather earrings... you are totally my bff ",86,0,0
1,"@ianmavbfan bf says after hearing patterson do you still think armin's the best? haha!  #asot400",97,1,0
1,"@knightfourteen  i too love the #trs wallpapers   still have the quantum of solace wallpaper on one comp ",105,1,0
1,"@vickylynn16 hey vicky! i changed my name... tell me if you like it!  haven't talked to you in a while hope to hear from you this weekend!",138,1,0
1,"@saraxoxoxo wait waaa are u getting a new phone?? its time ",59,1,0
1,"@royeltham no support for chrome on freerealms? had to use firefox ",67,1,0
1,"..but i'm in my complete chill mode. ",37,0,0
1,"@missbladenyc you are welcome ",30,1,0
1,"@natalietran lol that is cute for some reason...  hi nat!",57,1,0
1,"@montecarloss2k you're very welcome! ",37,1,0
1,"#asot400 oh.my.lord. go easy on my thumping heart simon! i lie...keep them coming sexayyyy ",92,0,0
1,"i will be the sun in your sky. i will light your way for all time. promise you. for you i willll.. ",99,0,0
1,"@coachdeb @johnreese how short is short and doesn't great things come in small packages  i'm 5'9&quot; if that helps ",118,1,0
1,"rather @oprah not oprha ",24,1,0
1,"@colocelt lol oh wait....the time out corner?  i haven't been there yet..lol ",78,1,0
1,"all haircutted up....just relaxing...almost bed time ",53,0,0
1,"@c_dig just found out i can watch on digital cable ! thanks to a tas ",69,1,0
1,"@euniqueflair man.. i'm not too sure but they are doing pretty well on the aggregated im/social network level.. ",112,1,0
1,"@iluvwentzxstump hahahaha yeah whatever son  yuck how is that thing gorgeous? hes a nasty fool with brown piss  lmao.",119,1,0
1,"chillin...preparing 4 4 20 ",27,0,0
1,"follow @pwndiabetes please and thank you ",41,1,0
1,"korean foods were delicious now time for beer station and ai my hands smell like sweet delicious meat ",104,0,0
1,"@retaliashun no but i have a 2-ton crane. come to think of it an hydraulic press would be a nice thing to have. ",114,1,0
1,"@phngnhnh i was surprised... it was good! we'll go eat together one day if you want  but as tu deja goute??",107,1,0
1,"@officialashleyg once again ily  i'm sorry if i seem desperite but your just that amazing reply pleas pleas ps follow me",120,1,0
1,".....so i should be back up and running (via the laptop) in about a week!  im currently backing up all my info onto the desktop",128,0,0
1,"@soulfuljenn ah... that's so cute... ",37,1,0
1,"@ilovenickcarter congrats  it is really great ;)",48,1,0
1,"@thedmp wow! well...whatever! it hasn't stopped us has it? ",59,1,0
1,"@andreahanis was great to march around the church tonight too with candles in hand. see you at midnight tomorrow! ",116,1,0
1,"playing pokemon platinum.....so tired...its 12:32 a.m. i am also making some sweet graphics for my sites. ",106,0,0
1,"reminiscing is nice. hanging with the softball girls ",53,0,0
1,"@meekymadness come to macq with me. i'm catching the 10 to train ",65,1,0
1,"i have never seen robert this happy smiley dancey!! everyone loves vegas!!!  ",79,0,0
1,"gotta get up early and raise some money  pancake breakfast @ william cannon and i-35! help me out we'll be there 8-10am",119,1,0
1,"hasta ma�ana tweeps ",22,0,0
1,"http://twitpic.com/3i6lu - thanks priss ",40,0,0
1,"shall be attending &quot;the pit&quot; (version 2) today - kolkata's very own heavy metal festival  \m/",103,0,0
1,"@bradiewebbstack how've you been latley? you havent twittered in ages i miss you...and your funny tweets. good luck today  xoxo meow!",134,1,0
1,"@realkeanureeves agrees traveling is fantastic  so why haven't you been to new zealand yet? ;)",94,1,0
1,"@happycloud oh happy cloud why doest thou not follow me?  i love your cute little monsters.  i have followed you for months! ",126,1,0
1,"@rdizzal lol yes it is super exclusive &amp; invite only! it's nice 2 go out &amp; not get hounded by grimey men.at least here there is potential ",146,1,0
1,"at the movies ",14,0,0
1,"@kirrathomas sure sure but when was it last this short? (answer: i don't remember...) and the back's nice and layered  (oops x-post)",135,1,0
1,"@doctorklein what club is this? sounds awesome ",47,1,0
1,"@inyoureyes2410 still good ice cream customize it at home with ur fave junk  gimme a list of cds you need me to bring over",123,1,0
1,"@tommystarling hi! didn't realize you were on here!  cool! ",59,1,0
1,"@nick_carter if you are not in nashville i think you should come back! just because i said. its better than cali. ",115,1,0
1,"@mlbsportingnews thank you!! ",29,1,0
1,"@riotxjess i know  but there was still a kinda ;)",49,1,0
1,"@entreprediva @fabflav -- i offer my #followfriday appreciation to you &amp; hope that others join me in following you too. ",125,1,0
1,"@asot400 im in heaven ",22,1,0
1,"@athletetraining ah! well then enjoy the reward of your self-motivation ",72,1,0
1,"http://i44.tinypic.com/35ioi8n.jpg awww johnny...lol i like his shirt ",70,0,0
1,"what fun tweet tweet tweet ",27,0,0
1,"@perezrevenge oh thanks!  could you dm @niclinkletter for details she's in touch with tyra if you could promote the t-shirts (-cont)",134,1,0
1,"had dinner at chili's with my man ",34,0,0
1,"@0boy aww thanks oboy you are the first one that actually re-tweeted besides my gf  have a great nite with your wife ",117,1,0
1,"@justtimberlake ahh justinn...ive been with u since day onee with nsynccc lol u were always my favorite...and still are! ",121,1,0
1,"@sfig87 be sure to blast this song while in chicago  ? http://blip.fm/~4ip5t",76,1,0
1,"@ladieslovetj im not playin!!!; if yuh ont take meh its war kid! fyi im always ready!  so wahtcah doing now?",108,1,0
1,"shower then mollies then movies/tv shows/then ice cream ",58,0,0
1,"@skilletfan01 ya i know that's what good friends do. thanks kk. ",66,1,0
1,"amazing i love hannah and jacqueline ",38,0,0
1,"@tiffanyld webcams or actuall video cameras? @britneyspears thanx for folowing me i luhh u! i have all of ur cd's. keep being britneyy! ",136,1,0
1,"@bjmendelson hey i wanna be followed more. lol! ",49,1,0
1,"@colinsteers (2) you as the carleton singing knights guy before i knew you as colin steers from make me a super model. haha. ",126,1,0
1,"@betty822 that sounds like a pretty good night to me ",53,1,0
1,"@spencerpratt you happy? now i'm following you. hope that helps on the pizza party. ",85,1,0
1,"wow that was like watching two different m's games. i'll take the win. ",72,0,0
1,"eternally grateful for my god given friends (family) they keep me sane. and boost my ego!! ",92,0,0
1,"@shelbc and like russlittau typed...we're here ",47,1,0
1,"my mom thinks i need to get a spray tan too @trayg!! ",53,1,0
1,"@perezhilton i saw it wasn't too impressed.  kinda cheesy",57,1,0
1,"@basiabeans you can send it to nonizineatgmaildotcom ",53,1,0
1,"@trvsbrkr http://twitpic.com/3hvz1 - awesome! -lily ",52,1,0
1,"is sending congrats to tobin - well done on the new job - sounds like a great opportunity ",90,0,0
1,"@acinemastare life! why not?! blockbuster had movies 3 for $20! i got a slurpee! etc ",88,1,0
1,"just getting back from watching a movie at sharons with her gazillion doggies. ",79,0,0
1,"go canucks   3-0 vancouver woooooot woooooooooot! even though .. i didnt watch the game. i am happy for them!",109,0,0
1,"night all. check out @officetally - best of the best. ",54,1,0
1,"@robkardashian you are so lucky to have so many sisters i wish i had the bond you have with them with mine  nice pic",116,1,0
1,"according to the rosters this hockey season won't be so bad after all  hah.",76,0,0
1,"about to get turnt up!!! ",25,0,0
1,"is after so many times of trying....i finally downloaded twitterberry  !",72,0,0
1,"@sixtiesguy i've been missing you! you probably tweet when i'm not looking!  ",77,1,0
1,"tried the vitamin water &quot;sync&quot; yesterday. it was pretty good  also need to try &quot;tranqilo&quot; or something.",123,0,0
1,"@kataragon i love how it's made!  did you see the one on makeup? ",65,1,0
1,"goodnight twitterverse.   thank you all for the #followfriday and for all your sweet comments and follows/retweets. tweet again soon!",133,0,0
1,"@trinapowell not yet you still have 2 hour and 25 minutes ",59,1,0
1,"@leahita thank you. ",20,1,0
1,"@bigpayless hey!! i checked out your website...i really liked the prices. ",74,1,0
1,"thats cool i wish i could write like that. oh wait.. i can. heygirlimturningtwitteroffnow.textmeback. haha ",109,0,0
1,"i'm extremly tired! but i don't want to go to bed quite yet. i want to be able to sleep in tommorow  lol",104,0,0
1,"@poetikpoeta no no thank you for your love and support! ",56,1,0
1,"@mollbin solid rent quote! theater people... we just know ",58,1,0
1,"i think it's awesome that my wife @linzcoop is on twitter! surprisingly enough it was @oprah's show today that convinced her to join lol ",138,1,0
1,"@taylorcarrigan that is gorgeous man ",37,1,0
1,"@thatkevinsmith  i would have said &quot;cause you made jersey girl&quot; ",75,1,0
1,"from one extreme to another  ? http://blip.fm/~4ip6f",52,0,0
1,"so sleepy and my back is killin me g'night ",44,0,0
1,"i so love kim myles from hgtv's myles of style! she's my design idol if u will.  i'd love to work with her someday...",118,0,0
1,"going to bed!!!!!  &lt;3",24,0,0
1,"@aptlydamned http://twitter.pbwiki.com/hashtags ",48,1,0
1,"@chriscantore it's the mother monkey in us ",43,1,0
1,"@demiurgical ty &lt;3 ",22,1,0
1,"in 15 min... leaving to watch fast and furious... i hope its good. ",67,0,0
1,"@jaundrew this is what happens when my phone won't auto correct your name.  ",76,1,0
1,"@ana_x no problem  i don't have a lot of work besides projects i'm already working on and almost finished.",106,1,0
1,"firebuilding is not one of my innate gifts... ",46,0,0
1,"@gotcoff33 what??? so early!!! are you finally taking care of yourself ",71,1,0
1,"@beverlykidd ... he killed hilarious with a roundhouse kick... chuck norris for president!! it is funny ",104,1,0
1,"@mckbrew man i spend too much on beer pron at lowes ",52,1,0
1,"pinkberry and southpark...perfect friday night ",47,0,0
1,"@clewing well hope it works out cause it sucks to not have fun at work ",73,1,0
1,"@songdude loved if there was no moon! ",39,1,0
1,"@pwts are on late night w. jimmy fallon tonight. ",49,1,0
1,"@mickgregory hahahahah bet that was a good one ",47,1,0
1,"@brianaislove lol. thats from two and a half men silly! still funny tho. ",74,1,0
1,"@kxoj well man - it's been nice so far!!!  of course all i've seen is from the airport to the hotel at night ",110,1,0
1,"@khinnant you are such a great daddy ",37,1,0
1,"@calgarymother i sent a direct message w/ some tips.  boils down 2 simply being genuine (reading others) and b a part of the conversation.",138,1,0
1,"@grandavekr @5minutesformom @startupprincess @thisiscarrie thanks for a great dinners. i wish i had every else's twitter names ",130,1,0
1,"i want sex too ",15,0,0
1,"@vpsean greetings i just shot you a response to your email ",60,1,0
1,"so glad everyone enjoyed yim.  i've been waiting to write that chapter for ages. ",81,0,0
1,"okay caught up w/ tweets now to catch up on castle for some more yummy @nathanfillion ",87,1,0
1,"@robkardashian http://twitpic.com/3i6p7 - u both r crazy!! haha  bday kourt from lima have lots of fun... well more!! hahaha xoxox",130,1,0
1,"thought 17 again was a great movie - very funny ",48,0,0
1,"woot! right there with you. soon. ",34,0,0
1,"@deadclownfetus hahaha oh yes! sounds like quite the amazing plan you got there. i'm up for it! ",96,1,0
1,"lunch was good! i love home-cooked meals!!  http://plurk.com/p/os696",68,0,0
1,"is waiting to finally welcome this bambino to the world. ",57,0,0
1,"@ruthiev86 by the way i'm working 4:30-23:30ish on sunday! ",60,1,0
1,"@alvingentry  coach... can  u share a pic of your dad with us?  pretty please? #followfriday @alvingentry",105,1,0
1,"sushi &amp; now just prepping stuff for the fabulous sex &amp; the city shower tomorrow  it's going to be amazing!",114,0,0
1,"initiation night is here ",25,0,0
1,"@shannon255 oh yea... hmmm. going to look. ",43,1,0
1,"@geleneq hahaha. thanks! i don't feel like sucha loser anymore ",63,1,0
1,"@lillyella haagen daaz!  delish!!!  it's tart so a little goes a long way.  ",77,1,0
1,"lovin the new south park episode babyfart mcgeezers ",53,0,0
1,"@lyptis yeah i'm just rephotographing some of my older stock to list in my new store   no new designing today!",110,1,0
1,"good convos ppl  (at science club)",34,0,0
1,"follow me if any of you have ever adopted a pet from an animal shelter  ",72,0,0
1,"happy gilmore is on ",20,0,0
1,"@joeymcintyre hope you are following john mayer. hahaha! you have got to see this! ",83,1,0
1,"just finished installing security bar at kumon... i'm not a paranoid yet need extra precaution these days ",107,0,0
1,"@trapwire aww thanks ",21,1,0
1,"@oliverdog http://twitpic.com/2d2kx - artyy  nice cool dark effect on this pic mwahs bello",90,1,0
1,"aha just figured out how to remove unwanted twitters ",54,0,0
1,"@dana_willhoit thanks for the unfollow ",39,1,0
1,"@sherikondo you know your name rocks! and the spelling is absolutely the best!!! i'm a speaker too! looking forward to tweeting!  ",130,1,0
1,"still can't wait for the rascal flatts concert i still can't believe it either ",79,0,0
1,"...i'm excited but i'm gonna miss sleepin' in late  lol",56,0,0
1,"@dananner glad to see you are smiling again. ",45,1,0
1,"@delchoness so i guess that's a 'no' ",37,1,0
1,"thinking of what to put on twitter ",35,0,0
1,"@heavyhand pic is just silly.  fundercats.com is the name of the video blog site.. why? because it's awesome? ",110,1,0
1,"watching hockey playoffs ",25,0,0
1,"is excited for monday and tuesday  for totally different reasons both of which are awesome.",92,0,0
1,"http://twitpic.com/3i5pr - @ the secondhand serenade concert ",61,1,0
1,"trying out twitter for the first time. i just saw it on oprah! very different site. going to to take some getting use to!! ",123,0,0
1,"@candicee93 haha okayy  uhmm i'm on the softball team @ my school and we won haha",81,1,0
1,"@djdto suck up ",15,1,0
1,"playin' it up in balloono  http://bit.ly/i6nv7",46,0,0
1,"@titusofalltime psst...lilikoi juice!!  *wink wink*  ",54,1,0
1,"i am so excited to this new idea. yay @mao208 @racheloaktree @xfftl8myheartx @turbizzle ",88,1,0
1,"@ddlovato can you come to new zealand !! ",41,1,0
1,"doing notes  im soooo smart lol",31,0,0
1,"@carlieperry 0h n0thing ",24,1,0
1,"tim gunn joined my new york nat facebook group.... yes i'm excited! ",68,0,0
1,"oohhhh man. at matt hansen's house hanging out with some legit peeps. thoroughly enjoying the evening with @kaitkaitkait ",121,1,0
1,"@therealjordin i wish you luck jordin i think you are awesome! ",64,1,0
1,"@fattony69 do show ",19,1,0
1,"@patrickrpayne dr. sears. trust me! ",36,1,0
1,"my front door is now bright red and it looks great!!! the first step in a big overhall for my house....ready...set...renovate!!! ",129,0,0
1,"@officialtila how is your boyfriend name tila? ",47,1,0
1,"@simply_positive thanks for the follow! ",40,1,0
1,"headin 2 lucky strike ",22,0,0
1,"i'll be busy this weekend [or atleast tomorrow; not sure about sun.]. just incase hearing from me is kind of slow. take care! ",126,0,0
1,"it's 11:30 on a friday night and i'm nodding off. oh well so what if i'm a granny. nighty night everyone ",106,0,0
1,"@kelly__rowland i just wanted to say hello~~~~~  ",49,1,0
1,"gotta make some daughtry dollars for this summer....  ",54,0,0
1,"just configured my first audio interface all by myself!  yes i think a cookie would be well deserved.  ",104,0,0
1,"march of dimes tomorrow morning.  i love helping babies.",56,0,0
1,"@encouragement4u love the attitude.  i'm a college kid who started her own graphic design business this year! http://www.kokorographix.com",138,1,0
1,"is thinking of what to put on twitter ",38,0,0
1,"@zownder fun my daughter also lead her cs team  i love girl gamers!!!",70,1,0
1,"@robinae24 i am fighting the sleepy monster was hoping to catch you today  did you have a good one?",100,1,0
1,"@beartwinsmom i agree w/that. i always try to get a few extra hours when i'm sick. seems to help ",97,1,0
1,"do you know about peruvian food?? it's my specialty...you should try it sometime soon it's delicious ",102,0,0
1,"hey everyone @renesolis new to tha twitter family tweets. hit em up wit tha followers. ",88,1,0
1,"@heatherinbc that's a funny quote. lifted up my day... ",55,1,0
1,"awww my bff is all alone... in person anyways.. but you have me via bb bebee ",77,0,0
1,"@sweet_pau no nobody's ever told me that! haha i find it funny but flattering too... so thank you ",102,1,0
1,"listen music of miley cyrus! is great ",38,0,0
1,"@johndibiase oooooh! i was thinking of the band. ",49,1,0
1,"@aplusk hey  congrats on gettin one million friends on twitter that's awsome ",77,1,0
1,"oh forgot finished 8th net 300.00 not good but will work ",57,0,0
1,"finally found out how to put a pic on here...lol..go iish go iish ",67,0,0
1,"sitting on a chair ",19,0,0
1,"@c_dig wow 100 yrs old it would be nice to live that long! ",61,1,0
1,"@kcwebgirl are u allowed to be tweeting?    what kind of questions?",67,1,0
1,"gonna see if it's possible to get a coffee at this hour  after the coffee i'm gonna work on some server provisioning tools stoked!",132,0,0
1,"is playing with my night owl nephew. in complete awe of the shape life is taking. ",82,0,0
1,"@jetlitheone  cool. i'm in concert chorus &amp; jazz chorus.   love it. haha. i'm such a music nerd.",100,1,0
1,"video: kelseyroxanne: dude have you seen the sweet pirates of the caribbean one?  i might have�. probably... http://tumblr.com/xrh1lzvnu",139,0,0
1,"@jbscresties  ello sweetie. ",28,1,0
1,"@ohmygoshloriiii you have a lot of followers.. kinda creepy. ",61,1,0
1,"i'm heading to dreamland...have to work tomorrow! then to a going away party for a little bit after work! good night to you all! ",129,0,0
1,"just watched babylon a.d. good movie but the ending was disappointing. too sudden. good movie though. ",103,0,0
1,"lovely weather today ",21,0,0
1,"@adriyah thanks girl! i'm leavin for sephora now! ",50,1,0
1,"@jonasbrothers well goodnight  continue rocking the world of all youre craziest fans! ??",88,1,0
1,"a fun snowed-in in denver follow... @jjnextgentv #followfriday (via @tourdetweets) she is a good follow!! ",106,1,0
1,"@thestance i wuv oo bwittanypoo ",32,1,0
1,"just ate about 10000 skittles watching flight of the conchords videos on youtube. fantastic combo there... weweweweww yay it's friday! ",137,0,0
1,"@shawnaskipps oh wow you actually updated haha ",47,1,0
1,"hooray for exercise!! my legs finally stopped hurting at random intervals... guess the muscles were starting to atrophy... doing good ",134,0,0
1,"@nicolelaurenl do you mean documentary? if so may i sugget man on wire. the bridge is good too but is a little depressing... ",127,1,0
1,"i am home. @lilyroseallen rocked! now bed... then me and my cold will spend tomorrow on the couch ",98,1,0
1,"i just saw 17 again  sweet baby jesus",37,0,0
1,"waking up late on a saturday morning feels great ",49,0,0
1,"okay it's 6am and i need to sleep so night or should i say morning? well i'll say bye instead. so bye! x ",106,0,0
1,"@ogberry   for?",15,1,0
1,"@thenickgriffin - really - not the jcpenney catalog?  hope you enjoy your time in florida and your shows go well ",113,1,0
1,"@bellagrl219 thriving ivory... thats all ya gotta know ",55,1,0
1,"yummm the best tasting rice crispees ever! it had marshmellows ",63,0,0
1,"@xholliesx minneapolis is a pretty rad time!  we saw a fantastic musical at the dinner theatre tonight. ",104,1,0
1,"@yearoftherat they all lied so they didn't hurt my feelings. ",61,1,0
1,"thanks for adding me  bedtime for this dudette",46,0,0
1,"just got home and being bored ",30,0,0
1,"@bananakelly awww congrats!!! to u and @lddulber hope both of u are doing well!! ",81,1,0
1,"must go to bed for real good nite ",34,0,0
1,"@momof3crazykids ahhh ok i see... hmm... ok i will focus on what i type just for the childrens.. ",97,1,0
1,"@venturelevel  and it doesn't matter if you save a billion dollars if you don't  live. sorry couldn't resist! ",111,1,0
1,"@selenagomez  thats very cute ",30,1,0
1,"wah!?. we'll need to get you in front of a telly for the next game ",67,0,0
